Login date;Stimuli Location;Head Position;Head Rotation;Point Location
3/6/2020 12:43:03 PM;2;(-0.2, 20.3, 0.2);(-0.005381819,0.02359639,0.01249187,-0.9996291);(-2.0, 20.4, 2.6)
3/6/2020 12:43:14 PM;3;(-0.3, 20.3, 0.2);(0.00974039,0.1601769,0.01334668,-0.98695);(-1.3, 21.3, 2.7)
3/6/2020 12:43:29 PM;5;(-0.3, 20.3, 0.2);(-0.005559182,0.1243906,-0.003696687,-0.992211);(2.9, 20.6, 0.9)
3/6/2020 12:43:42 PM;4;(-0.2, 20.3, 0.1);(-0.01026891,-0.519478,0.002248767,-0.8544192);(2.4, 21.6, -0.8)
3/6/2020 12:43:53 PM;2;(-0.2, 20.3, 0.1);(-0.01102561,-0.6616479,-0.01116878,-0.7496504);(1.3, 20.9, 2.7)
3/6/2020 12:44:05 PM;5;(-0.2, 20.3, 0.2);(0.05956008,-0.2837863,0.004722362,-0.9570243);(3.1, 20.1, 0.0)
3/6/2020 12:44:15 PM;1;(-0.2, 20.3, 0.2);(-0.0161784,-0.680894,-0.00741846,-0.7321659);(-0.1, 20.2, 3.3)
3/6/2020 12:44:26 PM;5;(-0.2, 20.3, 0.1);(0.03826296,-0.09196942,-0.01543896,-0.9949067);(3.1, 20.3, 0.3)
3/6/2020 12:44:37 PM;1;(-0.2, 20.3, 0.1);(0.01810038,-0.6423579,-0.003269735,-0.7661842);(-0.2, 20.2, 3.2)
3/6/2020 12:44:47 PM;4;(-0.2, 20.3, 0.2);(0.004465834,-0.04200699,-0.002356254,-0.9991046);(2.5, 21.0, 1.6)
3/6/2020 12:44:58 PM;3;(-0.2, 20.3, 0.2);(0.03422856,-0.478579,-0.02507458,-0.8770187);(2.3, 21.1, 1.8)
3/6/2020 12:45:09 PM;2;(-0.2, 20.3, 0.1);(0.03324175,-0.4878405,-0.0109211,-0.8722312);(0.2, 21.7, 2.7)
3/6/2020 12:45:15 PM;1;(-0.2, 20.3, 0.2);(-0.009516907,-0.2081386,0.01689386,-0.9779071);(-2.1, 20.1, 2.7)
3/6/2020 12:45:22 PM;4;(-0.3, 20.3, 0.2);(-0.00813915,0.2621611,0.01214703,-0.9649134);(0.2, 21.1, 3.1)
3/6/2020 12:45:32 PM;5;(-0.2, 20.3, 0.2);(0.002267857,-0.06508853,-0.007841993,-0.9978461);(2.9, 20.3, 1.1)
3/6/2020 12:45:41 PM;3;(-0.2, 20.3, 0.2);(-0.01243142,-0.5703055,0.01368036,-0.8212247);(2.8, 20.1, 1.5)
3/6/2020 12:45:56 PM;4;(-0.2, 20.3, 0.1);(-0.00863097,-0.5620318,0.01820977,-0.8268702);(3.0, 20.7, -0.2)
3/6/2020 12:46:06 PM;3;(-0.2, 20.3, 0.1);(0.007993191,-0.6461104,0.0136346,-0.7630802);(3.0, 19.7, 0.8)
3/6/2020 12:46:12 PM;2;(-0.2, 20.3, 0.1);(0.004633526,-0.6386415,0.005962734,-0.7694676);(2.0, 20.9, 2.3)
3/6/2020 12:46:18 PM;1;(-0.2, 20.3, 0.1);(0.0004953351,-0.6422407,0.02255946,-0.7661708);(0.3, 19.6, 3.2)
