Login date;Stimuli Location;Head Position;Head Rotation;Point Location
3/1/2020 5:45:40 PM;3;(-0.3, 20.1, 0.2);(0.01615636,0.05979447,-0.02347826,-0.9978037);(-0.7, 19.6, 3.3)
3/1/2020 5:45:51 PM;5;(-0.3, 20.1, 0.2);(0.007586025,0.04368499,-0.01708771,-0.9988704);(2.7, 20.4, 1.4)
3/1/2020 5:45:59 PM;2;(-0.3, 20.1, 0.2);(-0.0002132831,-0.4691831,-0.03719971,-0.8823171);(0.3, 20.2, 3.3)
3/1/2020 5:46:08 PM;4;(-0.3, 20.1, 0.2);(0.009562343,-0.04424186,-0.02869038,-0.998563);(2.5, 20.6, 1.7)
3/1/2020 5:46:16 PM;1;(-0.3, 20.1, 0.2);(0.01313693,-0.478869,-0.03462392,-0.877105);(-0.2, 20.1, 3.4)
3/1/2020 5:46:25 PM;4;(-0.3, 20.1, 0.2);(0.01771667,0.02262741,-0.02172693,-0.9993509);(2.0, 20.9, 2.3)
3/1/2020 5:46:33 PM;2;(-0.3, 20.1, 0.2);(0.02424098,-0.2841439,-0.03792033,-0.9577248);(-0.5, 20.2, 3.4)
3/1/2020 5:46:48 PM;2;(-0.3, 20.1, 0.2);(0.00711463,0.02976087,-0.02417553,-0.9992394);(-2.6, 20.9, 2.1)
3/1/2020 5:46:56 PM;3;(-0.3, 20.1, 0.2);(0.03707398,0.3815513,-0.01827462,-0.923423);(-1.7, 19.8, 3.1)
3/1/2020 5:47:04 PM;2;(-0.3, 20.1, 0.2);(0.01644846,0.2569828,-0.01229606,-0.9661978);(-3.1, 20.6, 1.1)
3/1/2020 5:47:13 PM;1;(-0.2, 20.1, 0.1);(0.03535652,0.5318512,-0.003201366,-0.8460934);(-2.9, 20.0, -1.6)
3/1/2020 5:47:20 PM;3;(-0.3, 20.1, 0.0);(0.02731085,0.8229852,-0.009242896,-0.5673308);(-3.4, 19.6, -0.5)
3/1/2020 5:47:28 PM;5;(-0.3, 20.1, 0.0);(0.02671604,0.7729108,-0.01373263,-0.6338033);(0.1, 19.5, 3.3)
3/1/2020 5:47:37 PM;1;(-0.3, 20.1, 0.1);(-0.006207392,0.06001746,-0.03525822,-0.9975552);(-3.3, 20.3, 0.8)
3/1/2020 5:47:45 PM;4;(-0.2, 20.1, 0.0);(0.03375434,0.6485289,0.0005448461,-0.7604411);(-2.0, 19.7, 2.8)
3/1/2020 5:47:52 PM;3;(-0.3, 20.1, 0.1);(0.01319345,0.3363995,-0.02623474,-0.9412615);(-2.4, 19.7, 2.5)
3/1/2020 5:48:01 PM;5;(-0.3, 20.1, 0.1);(-0.0002367781,0.3154911,-0.008584311,-0.9488897);(1.5, 20.1, 2.8)
3/1/2020 5:48:09 PM;1;(-0.2, 20.1, 0.1);(-0.01073107,-0.2173425,-0.0274608,-0.97565);(-2.1, 20.1, 2.7)
3/1/2020 5:48:17 PM;4;(-0.2, 20.1, 0.1);(0.02616776,0.2949323,-0.002409569,-0.9551567);(0.5, 19.8, 3.2)
3/1/2020 5:48:26 PM;5;(-0.2, 20.1, 0.1);(0.01325164,-0.04157979,-0.02419176,-0.9987544);(2.9, 20.2, 0.7)
